URL,Size(Bytes),#Outlinks,Type
https://www.nytimes.com/2021/12/07/business/kellogg-workers-strike.html,208708,49,text/html
https://www.nytimes.com/by/kurtis-lee,459693,55,text/html
https://www.nytimes.com/2023/06/05/business/media/hollywood-actors-strike-vote.html,198250,46,text/html
https://www.nytimes.com/2023/03/24/us/los-angeles-schools-strike-deal.html,226700,45,text/html
https://www.nytimes.com/2022/12/02/us/politics/rail-strike-biden.html,203235,43,text/html
https://www.nytimes.com/2023/07/02/us/los-angeles-hotel-workers-strike.html,269219,47,text/html
https://www.nytimes.com/2023/06/14/business/economy/west-coast-dock-workers-contract.html,215387,44,text/html
https://www.nytimes.com/2023/01/12/nyregion/nurses-strike-ends-nyc.html,240055,50,text/html
https://www.nytimes.com/2023/08/22/business/economy/ups-contract-vote-teamsters.html,210087,50,text/html
https://www.nytimes.com/by/reed-abelson,373463,54,text/html
https://www.nytimes.com/by/emily-baumgaertner,378994,55,text/html
https://www.nytimes.com/2023/07/12/us/politics/defense-bill-republicans-ukraine-war.html,229939,48,text/html
https://www.nytimes.com/2023/06/14/us/politics/us-ukraine-spending.html,218183,47,text/html
https://www.nytimes.com/1924/12/08/archives/william-g-reigk-editor-dies-at-60-former-owner-of-tho-sun-and.html,155184,36,text/html
https://www.nytimes.com/2023/10/06/opinion/nobel-prize-womens-rights.html,229388,52,text/html
https://www.nytimes.com/2023/10/05/opinion/columnists/republicans-democrats-house-speaker.html,238505,62,text/html
https://www.nytimes.com/2023/10/06/opinion/winning-time-tv-hbo.html,239265,56,text/html
https://www.nytimes.com/section/sports,312946,65,text/html
https://www.nytimes.com/section/travel,732039,99,text/html
https://www.nytimes.com/puzzles/letter-boxed,103108,58,text/html
https://www.nytimes.com/2023/10/04/arts/tove-jansson-moomins.html,226704,38,text/html
https://www.nytimes.com/section/magazine,461302,71,text/html
https://www.nytimes.com/2023/10/06/technology/gary-wang-ftx-sam-bankman-fried-trial.html,231725,53,text/html
https://www.nytimes.com/section/science,986961,112,text/html
https://www.nytimes.com/2023/10/06/t-magazine/eddie-martinez.html,283794,37,text/html
https://www.nytimes.com/2023/10/06/us/politics/biden-commander-dog-bites-secret-service.html,233825,47,text/html
https://www.nytimes.com/2023/10/06/us/politics/wisconsin-maps-janet-protasiewicz.html,200713,41,text/html
https://www.nytimes.com/section/food,828447,92,text/html
https://www.nytimes.com/section/style,777091,95,text/html
https://www.nytimes.com/2023/10/02/technology/ftx-sam-bankman-fried-trial.html,238445,60,text/html
https://www.nytimes.com/2023/10/04/arts/music/sarah-vaughan-jazz-music.html,251456,58,text/html
https://www.nytimes.com/games/connections,9165,14,text/html
https://www.nytimes.com/2023/10/06/world/europe/liverpool-var.html,239586,44,text/html
https://www.nytimes.com/vi-assets/static-assets/ios-default-homescreen-57x57-43808a4cd5333b648057a01624d84960.png,1184,0,image/png
https://www.nytimes.com/2023/09/16/opinion/narges-mohammadi-iran-women.html,212105,48,text/html
https://www.nytimes.com/section/arts,623373,98,text/html
https://www.nytimes.com/international/,563613,150,text/html
https://www.nytimes.com/2023/10/06/world/europe/sycamore-gap-tree.html,238050,45,text/html
https://www.nytimes.com/spotlight/wordle-review,455202,54,text/html
https://www.nytimes.com/2023/10/05/opinion/kaiser-permanente-strike-health.html,236832,77,text/html
https://www.nytimes.com/2023/10/05/opinion/efficiency-optimization-whimsy.html,215660,49,text/html
https://www.nytimes.com/2023/10/06/world/europe/hroza-ukraine-missile-strike.html,276439,54,text/html
https://www.nytimes.com/2023/07/27/business/sam-bankman-fried-campaign-finance-charge.html,208350,51,text/html
https://www.nytimes.com/2022/12/23/business/caroline-ellison-ftx-alameda-research.html,206249,47,text/html
https://www.nytimes.com/2022/05/14/business/sam-bankman-fried-ftx-crypto.html,278685,65,text/html
https://www.nytimes.com/2023/06/07/arts/music/new-orleans-jazz-music.html,248190,62,text/html
https://www.nytimes.com/2022/10/05/arts/music/jazz-music-bebop.html,254034,46,text/html
https://www.nytimes.com/by/giovanni-russonello,394874,54,text/html
https://www.nytimes.com/1990/04/05/obituaries/sarah-vaughan-divine-one-of-jazz-singing-is-dead-at-66.html,194492,39,text/html
https://www.nytimes.com/2022/11/02/arts/music/ornette-coleman-jazz-music.html,264910,48,text/html
https://www.nytimes.com/2023/04/05/arts/music/mary-lou-williams-jazz-music.html,253654,55,text/html
https://www.nytimes.com/international/section/politics,842334,69,text/html
https://www.nytimes.com/spotlight/donald-trump,1012218,84,text/html
https://www.nytimes.com/spotlight/ron-desantis,956951,73,text/html
https://www.nytimes.com/spotlight/joe-biden,1048576,109,text/html
https://www.nytimes.com/games-assets/v2/metadata/nyt-safari-pinned-tab.svg?v=v2202021345,10654,0,image/svg+xml
https://www.nytimes.com/by/peter-coy,288633,55,text/html
https://www.nytimes.com/newsletters/signup/PC,83622,34,text/html
https://www.nytimes.com/2023/08/14/world/americas/argentina-javier-milei-president-primary.html,231806,43,text/html
https://www.nytimes.com/by/rory-smith,294000,54,text/html
https://www.nytimes.com/2022/12/16/sports/world-cup/qatar.html,261321,46,text/html
https://www.nytimes.com/2023/08/12/sports/soccer/world-cup-australia-france.html,238672,40,text/html
https://www.nytimes.com/2018/07/13/sports/world-cup/greatest-russia-history.html,244541,45,text/html
https://www.nytimes.com/newsletters/signup/RS,83599,34,text/html
https://www.nytimes.com/2023/06/02/world/middleeast/narges-mohammadi-iran-political-prisoner.html,270376,51,text/html
https://www.nytimes.com/section/health/policy,654080,56,text/html
https://www.nytimes.com/international/section/health,829118,111,text/html
https://www.nytimes.com/column/the-new-old-age,264772,56,text/html
https://www.nytimes.com/2023/09/23/health/hospitals-masking-mandates.html,243373,64,text/html
https://www.nytimes.com/interactive/2023/09/29/health/mosquitoes-stephanie-nolen.html,587237,40,text/html
https://www.nytimes.com/column/global-health,426559,57,text/html
https://www.nytimes.com/section/theater,650512,81,text/html
https://www.nytimes.com/es/section/cultura,853107,83,text/html
https://www.nytimes.com/news-event/awards-season,677059,84,text/html
https://www.nytimes.com/section/arts/television,565536,83,text/html
https://www.nytimes.com/spotlight/pop-culture,536591,55,text/html
https://www.nytimes.com/international/section/arts,657804,87,text/html
https://www.nytimes.com/section/arts/dance,471772,77,text/html
https://www.nytimes.com/games-assets/v2/metadata/sb-apple-touch-icon.png?v=v2410051249,6977,0,image/png
https://www.nytimes.com/games-assets/v2/metadata/sb-safari-pinned-tab.svg?v=v2410051249,1846,0,image/svg+xml
https://www.nytimes.com/international/section/business,1048576,76,text/html
https://www.nytimes.com/international/section/realestate,672136,106,text/html
https://www.nytimes.com/international/section/nyregion,715643,79,text/html
https://www.nytimes.com/2023/08/16/realestate/manasquan-new-jersey.html,459601,44,text/html
https://www.nytimes.com/column/ask-real-estate,353354,62,text/html
https://www.nytimes.com/section/realestate/mortgage-calculator,347480,47,text/html
https://www.nytimes.com/column/living-in,331759,66,text/html
https://www.nytimes.com/2023/09/16/realestate/mice-in-my-apartment-and-the-building-cant-fix-it.html,218562,45,text/html
https://www.nytimes.com/2021/03/16/us/border-wall-trump-biden.html,259497,54,text/html
https://www.nytimes.com/2023/03/10/us/politics/migrants-asylum-biden-mexico.html,265629,56,text/html
https://www.nytimes.com/1983/10/19/obituaries/barbara-karinska-dies-at-97-city-ballet-costume-designer.html,174859,39,text/html
https://www.nytimes.com/by/gia-kourlas,255229,53,text/html
https://www.nytimes.com/column/op-docs,335084,66,text/html
https://www.nytimes.com/column/michelle-goldberg,300333,55,text/html
https://www.nytimes.com/column/gail-collins,305315,55,text/html
https://www.nytimes.com/section/opinion/health,379701,58,text/html
https://www.nytimes.com/column/farhad-manjoo,300381,56,text/html
https://www.nytimes.com/section/opinion/business-economics,369427,59,text/html
https://www.nytimes.com/column/ross-douthat,302558,56,text/html
https://www.nytimes.com/column/maureen-dowd,293767,55,text/html
https://www.nytimes.com/section/opinion/technology,409945,59,text/html
https://www.nytimes.com/column/charles-m-blow,297585,57,text/html
https://www.nytimes.com/column/ezra-klein,296758,55,text/html
https://www.nytimes.com/column/lydia-polgreen,304488,56,text/html
https://www.nytimes.com/section/opinion/international-world,302096,58,text/html
https://www.nytimes.com/section/opinion/editorials,447816,56,text/html
https://www.nytimes.com/column/jamelle-bouie,301231,58,text/html
https://www.nytimes.com/section/opinion/politics,412309,57,text/html
https://www.nytimes.com/section/opinion/contributors,368780,56,text/html
https://www.nytimes.com/column/david-french,342050,56,text/html
https://www.nytimes.com/column/pamela-paul,295694,55,text/html
https://www.nytimes.com/section/opinion/environment,305173,56,text/html
https://www.nytimes.com/column/nicholas-kristof,312995,64,text/html
https://www.nytimes.com/column/tressie-mcmillan-cottom,309005,55,text/html
https://www.nytimes.com/column/david-brooks,293317,55,text/html
https://www.nytimes.com/section/opinion/sunday,435537,56,text/html
https://www.nytimes.com/column/thomas-l-friedman,303647,55,text/html
https://www.nytimes.com/section/opinion/culture,299725,60,text/html
https://www.nytimes.com/spotlight/opinion-video,568270,68,text/html
https://www.nytimes.com/column/bret-stephens,312706,58,text/html
https://www.nytimes.com/2016/06/26/opinion/sunday/the-bad-faith-of-the-white-working-class.html,206312,44,text/html
https://www.nytimes.com/2023/07/09/opinion/christian-right.html,232764,71,text/html
https://www.nytimes.com/newsletters/signup/DF,83845,34,text/html
https://www.nytimes.com/newsletters/signup/DWW,83988,34,text/html
https://www.nytimes.com/2022/10/27/us/politics/lindell-mypillow-trump-election-deniers.html,300439,52,text/html
https://www.nytimes.com/2021/08/24/magazine/eric-coomer-dominion-election.html,373010,61,text/html
https://www.nytimes.com/by/alexandra-berzon,703871,55,text/html
https://www.nytimes.com/by/charles-homans,500639,57,text/html
https://www.nytimes.com/1978/04/09/archives/baseballs-beauty.html,170547,36,text/html
https://www.nytimes.com/sitemap/1969/01/,82628,64,text/html
https://www.nytimes.com/sitemap/1969/11/,82294,63,text/html
https://www.nytimes.com/sitemap/1969/08/,82591,64,text/html
https://www.nytimes.com/sitemap/1969/06/,82155,63,text/html
https://www.nytimes.com/sitemap/1969/04/,82191,63,text/html
https://www.nytimes.com/sitemap/1969/12/,82666,64,text/html
https://www.nytimes.com/sitemap/1969/02/,81567,61,text/html
https://www.nytimes.com/sitemap/1969/10/,82623,64,text/html
https://www.nytimes.com/sitemap/1873/12/,82660,64,text/html
https://www.nytimes.com/slideshow/2023/10/06/realestate/a-tiny-australian-home-that-feels-a-lot-bigger.html,223208,10,text/html
https://www.nytimes.com/2023/10/06/business/michael-lewis-going-infinite.html,312692,55,text/html
https://www.nytimes.com/2023/10/06/arts/dance/tiktok-dancers-imitating-video-game-characters.html,247798,49,text/html
https://www.nytimes.com/es/2023/10/06/espanol/peso-pluma-corridos-tumbados.html,241840,45,text/html
https://www.nytimes.com/2023/10/06/podcasts/headlines-nyt-audio-app.html,260684,77,text/html
https://www.nytimes.com/2023/10/06/arts/art-advisers-frieze-london.html,213655,47,text/html
https://www.nytimes.com/2023/10/06/movies/kids-movies-streaming.html,208687,51,text/html
https://www.nytimes.com/2023/10/06/learning/word-of-the-day-estimable.html,212696,41,text/html
https://www.nytimes.com/2023/10/05/us/rolling-candy-recall-choking-hazard.html,196042,41,text/html
https://www.nytimes.com/2023/10/06/style/rakim-brooks-ray-biggs-wedding.html,217223,40,text/html
https://www.nytimes.com/2023/10/06/arts/television/jimmy-kimmel-matt-gaetz.html,220953,48,text/html
https://www.nytimes.com/2023/10/06/podcasts/sam-bankman-fried-giuliani-trump.html,254140,50,text/html
https://www.nytimes.com/2023/10/06/science/amazon-project-kuiper-launch.html,261977,44,text/html
https://www.nytimes.com/2023/10/06/business/jobs-september-federal-reserve.html,203066,47,text/html
https://www.nytimes.com/2023/10/06/crosswords/spelling-bee-forum.html,241912,44,text/html
https://www.nytimes.com/2023/10/06/realestate/tiny-apartment-brisbane-australia.html,325320,44,text/html
https://www.nytimes.com/2023/10/06/books/review/family-meal-bryan-washington.html,204404,50,text/html
https://www.nytimes.com/interactive/2023/10/06/arts/television/best-of-late-night-return-strike.html,574694,46,text/html
https://www.nytimes.com/2023/10/06/dining/murray-stenson-dead.html,215560,44,text/html
https://www.nytimes.com/by/serge-f-kovaleski,790781,56,text/html
https://www.nytimes.com/2023/10/06/world/americas/haiti-dominican-republic-deportation.html,250517,50,text/html
https://www.nytimes.com/issue/todaysinyt/2023/10/06/todays-new-york-times-international-edition,550145,66,text/html
https://www.nytimes.com/2023/10/06/style/crocs-cowboy-boots.html,206294,45,text/html
https://www.nytimes.com/2023/10/06/your-money/college-financial-aid-offers.html,229383,51,text/html
https://www.nytimes.com/2023/10/06/us/politics/guantanamo-prisoner-sons-torture.html,224875,43,text/html
https://www.nytimes.com/2023/10/06/arts/music/chicago-symphony-carnegie-hall-review.html,202528,42,text/html
https://www.nytimes.com/2023/10/06/business/economy/higher-longer-term-interest-rates.html,225270,49,text/html
https://www.nytimes.com/2023/10/06/health/kaiser-permanente-strike.html,207868,46,text/html
https://www.nytimes.com/2023/10/06/arts/frieze-london-20th-anniversary.html,238550,49,text/html
https://www.nytimes.com/2023/10/06/nyregion/nyc-right-to-shelter-migrants.html,231618,47,text/html
https://www.nytimes.com/2023/10/06/well/live/sti-syphilis-chlamydia-pill-doxycycline.html,202693,42,text/html
https://www.nytimes.com/video/world/100000009120764/nobel-peace-prize-narges-mohammadi-iran.html,1048576,101,text/html
https://www.nytimes.com/issue/todayspaper/2023/10/06/todays-new-york-times,987300,70,text/html
https://www.nytimes.com/2023/10/06/dining/tomato-pie-pizza.html,235809,44,text/html
https://www.nytimes.com/2023/10/06/us/politics/presley-highlights-medicaid-in-campaign-to-unseat-mississippis-gop-governor.html,199920,41,text/html
https://www.nytimes.com/interactive/2023/10/06/business/sam-bankman-fried-ftx-trial.html,535182,40,text/html
https://www.nytimes.com/2023/10/06/podcasts/hard-fork-google-trial.html,746540,84,text/html
https://www.nytimes.com/2023/10/05/us/politics/irs-lien-giuliani-palm-beach-condo.html,202008,54,text/html
https://www.nytimes.com/live/2023/10/06/world/russia-ukraine-news,798793,97,text/html
https://www.nytimes.com/2023/10/06/us/politics/republican-debate-rnc.html,211915,48,text/html
https://www.nytimes.com/2023/10/06/world/venezuelans-deportation.html,208032,42,text/html
https://www.nytimes.com/video/movies/100000009119262/the-exorcist-believer-scene.html,1048576,101,text/html
https://www.nytimes.com/2023/10/06/business/investing-stocks-bonds-losses.html,239753,53,text/html
https://www.nytimes.com/2023/10/06/arts/vienna-thun-sturla-frieze-london.html,223927,40,text/html
https://www.nytimes.com/2023/10/05/world/europe/britain-labour-scottish-national-party-election.html,207809,43,text/html
https://www.nytimes.com/2023/10/06/business/economy/uaw-strike-automakers.html,227464,45,text/html
https://www.nytimes.com/live/2023/10/06/world/nobel-peace-prize,1048576,107,text/html
https://www.nytimes.com/2023/10/06/world/europe/nobel-laureates-ukraine-aid.html,201780,52,text/html
https://www.nytimes.com/2023/10/06/arts/henri-dauman-dead.html,235446,47,text/html
https://www.nytimes.com/2023/10/06/world/africa/food-aid-refugees-ethiopia.html,201184,48,text/html
https://www.nytimes.com/by/helene-cooper,542308,56,text/html
https://www.nytimes.com/sitemap/1944/06/,82149,63,text/html
https://www.nytimes.com/sitemap/1973/08/,82591,64,text/html
https://www.nytimes.com/sitemap/1973/06/,82155,63,text/html
https://www.nytimes.com/2023/09/27/nyregion/menendez-arraignments-bribery-charges.html,294273,62,text/html
https://www.nytimes.com/article/how-to-age-well.html,282910,73,text/html
https://www.nytimes.com/2023/09/28/style/marthas-vineyard-weddings.html,245514,44,text/html
https://www.nytimes.com/issue/todaysheadlines/2023/09/27/todays-headlines,696668,80,text/html
https://www.nytimes.com/sitemap/1973/05/,82474,64,text/html
https://www.nytimes.com/sitemap/1973/03/,82554,64,text/html
https://www.nytimes.com/2023/09/25/podcasts/headlines-nyt-audio-app.html,262527,77,text/html
https://www.nytimes.com/2023/09/28/books/review/new-books-recommendations.html,243084,58,text/html
https://www.nytimes.com/2023/09/29/nyregion/nyc-flash-flood-weather-forecast.html,202844,40,text/html
https://www.nytimes.com/2023/09/01/health/mitch-mcconnell-health-seizures.html,215756,45,text/html
https://www.nytimes.com/sitemap/1944/04/,82191,63,text/html
https://www.nytimes.com/sitemap/1944/02/,81927,62,text/html
https://www.nytimes.com/sitemap/1973/11/,82300,63,text/html
https://www.nytimes.com/sitemap/1944/12/,82660,64,text/html
https://www.nytimes.com/2023/09/29/crosswords/easy-mode-clues-for-september-29.html,210969,35,text/html
https://www.nytimes.com/sitemap/2008/10/,82623,64,text/html
https://www.nytimes.com/sitemap/2008/12/,82666,64,text/html
https://www.nytimes.com/2023/09/27/opinion/amazon-ftc-antitrust-monopoly.html,228300,67,text/html
https://www.nytimes.com/sitemap/1973/01/,82628,64,text/html
https://www.nytimes.com/sitemap/1944/10/,82629,64,text/html
https://www.nytimes.com/interactive/2023/09/29/books/review/new-paperbacks-aviv.html,534785,40,text/html
https://www.nytimes.com/sitemap/2008/02/,81927,62,text/html
https://www.nytimes.com/2023/09/29/your-money/what-new-york-homeowners-and-renters-should-know-about-flood-insurance.html,199362,46,text/html
https://www.nytimes.com/es/2023/09/29/espanol/vitamina-c-beneficios-piel.html,204976,41,text/html
https://www.nytimes.com/2023/05/22/sports/basketball/jimmy-butler-miami-heat-boston-celtics.html,222506,47,text/html
https://www.nytimes.com/2023/09/26/world/europe/azerbaijan-nagorno-karabakh-explosion.html,270261,54,text/html
https://www.nytimes.com/newsgraphics/card-story/how-much-laundry-detergent-to-use,42481,11,text/html
https://www.nytimes.com/sitemap/2008/04/,82185,63,text/html
https://www.nytimes.com/2023/09/27/world/asia/north-korea-travis-king-expel.html,222800,53,text/html
https://www.nytimes.com/sitemap/2008/06/,82155,63,text/html
https://www.nytimes.com/2023/09/27/style/saint-laurent-dior-paris-fashion-week.html,230815,50,text/html
https://www.nytimes.com/sitemap/1973/09/,82329,63,text/html
https://www.nytimes.com/sitemap/1973/07/,82511,64,text/html
https://www.nytimes.com/2023/10/01/world/australia/new-zealand-hunting-invasive-species.html,258193,43,text/html
https://www.nytimes.com/2023/09/27/world/europe/germany-far-right-raids.html,216775,51,text/html
https://www.nytimes.com/sitemap/2008/09/,82335,63,text/html
https://www.nytimes.com/2023/09/29/opinion/nazi-memorabilia-market-liveauctioneers.html,327757,66,text/html
https://www.nytimes.com/sitemap/1973/04/,82191,63,text/html
https://www.nytimes.com/2023/09/25/arts/design/kehinde-wiley-africa-presidential-portraits.html,242489,50,text/html
https://www.nytimes.com/2023/09/28/briefing/trump-trial-appeals-court-government-shutdown.html,270778,75,text/html
https://www.nytimes.com/2023/09/30/style/gwyneth-paltrow-goop.html,257069,46,text/html
https://www.nytimes.com/2023/10/01/crosswords/spelling-bee-forum.html,246357,44,text/html
https://www.nytimes.com/2023/09/25/nyregion/trump-letitia-james-fraud-lawsuit-trial.html,234944,47,text/html
https://www.nytimes.com/article/how-to-be-happy.html,320514,65,text/html
https://www.nytimes.com/sitemap/1944/09/,82335,63,text/html
https://www.nytimes.com/2023/09/27/technology/personaltech/meta-quest-3-vr-headset.html,234522,47,text/html
https://www.nytimes.com/2023/09/29/briefing/dianne-feinstein-flooding-new-york-city.html,273687,79,text/html
https://www.nytimes.com/by/brooks-barnes,386119,54,text/html
https://www.nytimes.com/interactive/2023/09/28/travel/things-to-do-chicago.html,184793,106,text/html
https://www.nytimes.com/2023/09/25/business/energy-environment/ford-battery-plant-michigan.html,203443,45,text/html
https://www.nytimes.com/2023/09/28/opinion/hongkong-china-lai-democracy.html,211910,52,text/html
https://www.nytimes.com/article/how-to-raise-a-reader.html,484892,168,text/html
https://www.nytimes.com/2023/09/25/arts/music/opera-philadelphia-023-festival.html,231934,49,text/html
https://www.nytimes.com/newsgraphics/card-story/frontgate-resort-bath-towel-review,45223,8,text/html
https://www.nytimes.com/2023/09/29/opinion/wga-strike-deal-ai-jobs.html,220147,49,text/html
https://www.nytimes.com/2023/09/25/t-magazine/artists-curators-writers-favorite-exhibitions.html,328083,58,text/html
https://www.nytimes.com/2023/09/29/health/fda-genetic-tests-labs.html,210101,47,text/html
https://www.nytimes.com/2023/09/26/well/eat/coffee-benefits-caffeine-risks.html,225983,45,text/html
https://www.nytimes.com/2023/09/29/world/europe/evan-gershkovich-wsj-russia-prison.html,211115,50,text/html
https://www.nytimes.com/2023/09/25/nyregion/stabbing-brooklyn-east-flatbush.html,201395,43,text/html
https://www.nytimes.com/2023/09/28/us/politics/biden-trump-michigan.html,293566,53,text/html
https://www.nytimes.com/2023/09/29/dining/burn-this-cheesecake.html,232205,58,text/html
https://www.nytimes.com/2023/09/25/arts/design/marina-abramovic-royal-academy-imponderabilia.html,234511,43,text/html
https://www.nytimes.com/2023/09/28/realestate/trump-tower-real-estate-nyc.html,320445,64,text/html
https://www.nytimes.com/2023/09/29/books/review/new-this-week.html,179365,49,text/html
https://www.nytimes.com/2023/09/29/nyregion/nyc-flooding-storm-basement.html,206300,41,text/html
https://www.nytimes.com/2023/09/27/opinion/hurricane-ian-recovery-florida.html,224418,57,text/html
https://www.nytimes.com/2023/09/26/style/clare-vivier-sample-sale.html,263695,35,text/html
https://www.nytimes.com/2023/09/26/opinion/letters/teachers-shortage.html,227136,44,text/html
https://www.nytimes.com/2023/09/27/theater/sondheim-musical-shed.html,235926,45,text/html
https://www.nytimes.com/article/how-to-do-laundry.html,285326,44,text/html
https://www.nytimes.com/2023/09/28/world/asia/india-punjab-separatism.html,280990,53,text/html
https://www.nytimes.com/2023/09/29/nyregion/nyc-flooding-video-photo.html,373042,68,text/html
https://www.nytimes.com/2023/09/26/briefing/me-too-black-lives-matter-occupy-wall-street.html,282851,90,text/html
https://www.nytimes.com/2023/10/01/world/europe/serbia-kosovo-troops-vucic.html,213134,45,text/html
https://www.nytimes.com/interactive/2023/09/27/learning/AlbaniaGeographyQuiz.html,176811,37,text/html
https://www.nytimes.com/2023/09/25/theater/mary-gets-hers-review.html,198906,41,text/html
https://www.nytimes.com/2023/09/26/books/review/ben-fountain-devil-makes-three.html,212666,49,text/html
https://www.nytimes.com/2023/09/26/pageoneplus/quotation-of-the-day-in-nicaragua-traitors-lose-their-citizenship-and-now-their-houses.html,154998,37,text/html
https://www.nytimes.com/2023/09/28/world/asia/north-korea-travis-king-soldier.html,226526,51,text/html
https://www.nytimes.com/2023/09/29/realestate/penthouse-condo-sale-september.html,237042,42,text/html
https://www.nytimes.com/2023/09/28/us/pava-lapere-baltimore-jason-billingsley.html,197874,42,text/html
https://www.nytimes.com/2023/09/27/opinion/glossy-glossier-emily-weiss.html,230142,52,text/html
https://www.nytimes.com/2023/09/27/business/media/sag-aftra-actors-strike-talks.html,196038,43,text/html
https://www.nytimes.com/2023/09/25/nyregion/menendez-indictment-gold-bars-senate.html,217668,47,text/html
https://www.nytimes.com/2023/09/30/us/maui-hawaii-fire-victim-burn-unit.html,211046,47,text/html
https://www.nytimes.com/2023/09/25/dining/drinks/pumpkin-spice-latte.html,249267,61,text/html
https://www.nytimes.com/2023/09/28/us/politics/government-shutdown-house-republicans.html,221653,48,text/html
https://www.nytimes.com/2023/09/30/books/review/read-like-wind-book-recommendations.html,235821,48,text/html
https://www.nytimes.com/2023/09/29/climate/biden-offshore-drilling-plan.html,220690,43,text/html
https://www.nytimes.com/2023/09/29/world/europe/uk-nhs-palantir.html,279691,63,text/html
https://www.nytimes.com/video/nyregion/100000009109582/flooding-rain-nyc-new-york.html,1048576,101,text/html
https://www.nytimes.com/2023/09/27/health/peace-corps-mental-health.html,229569,47,text/html
https://www.nytimes.com/2023/09/30/books/review/extremely-online-taylor-lorenz.html,211260,48,text/html
https://www.nytimes.com/2023/09/28/books/review/new-books-october.html,274406,61,text/html
https://www.nytimes.com/issue/magazine/2023/05/01/the-43023-issue,291727,57,text/html
https://www.nytimes.com/issue/magazine/2020/08/20/the-81620-issue,307095,59,text/html
https://www.nytimes.com/issue/magazine/2022/04/15/the-41722-issue,279514,55,text/html
https://www.nytimes.com/interactive/2020/03/11/magazine/best-songs.html,332740,135,text/html
https://www.nytimes.com/issue/magazine/2017/08/10/the-81317-issue,312044,61,text/html
https://www.nytimes.com/issue/magazine/2020/10/16/the-101820-issue,276692,55,text/html
https://www.nytimes.com/issue/magazine/2020/01/02/the-1520-issue,279746,55,text/html
https://www.nytimes.com/issue/magazine/2020/10/23/the-102520-issue,291775,57,text/html
https://www.nytimes.com/issue/magazine/2023/04/21/the-42323-issue,291422,57,text/html
https://www.nytimes.com/interactive/2017/12/28/magazine/the-lives-they-lived-2017.html,441059,108,text/html
https://www.nytimes.com/issue/magazine/2019/10/04/the-10619-issue,279772,55,text/html
https://www.nytimes.com/issue/magazine/2017/02/10/magazine-index-20170212,309618,61,text/html
https://www.nytimes.com/issue/magazine/2023/01/13/the-11523-issue,279669,55,text/html
https://www.nytimes.com/issue/magazine/2017/10/20/102217-issue,311118,61,text/html
https://www.nytimes.com/issue/magazine/2017/04/07/magazine-index-20170409,320279,61,text/html
https://www.nytimes.com/issue/magazine/2019/12/19/the-122219-issue,291248,57,text/html
https://www.nytimes.com/2022/04/21/us/politics/biden-pandemic-relief-democrats.html,271978,46,text/html
https://www.nytimes.com/by/j-david-goodman,530629,55,text/html
https://www.nytimes.com/by/jack-healy,572135,56,text/html
https://www.nytimes.com/issue/magazine/2020/06/19/the-62120-issue,306244,59,text/html
https://www.nytimes.com/issue/magazine/2018/04/12/4818-issue,333795,61,text/html
https://www.nytimes.com/2022/11/11/us/politics/midterm-incumbent-results.html,224904,64,text/html
https://www.nytimes.com/issue/magazine/2021/12/24/the-122621-issue-the-lives-they-lived,437236,81,text/html
https://www.nytimes.com/by/alan-blinder,633278,53,text/html
https://www.nytimes.com/issue/magazine/2019/09/20/the-92219-issue,307016,59,text/html
https://www.nytimes.com/issue/magazine/2017/05/12/the-51417-issue-20170514,310734,61,text/html
https://www.nytimes.com/issue/magazine/2017/11/03/110517-issue,312123,61,text/html
https://www.nytimes.com/issue/magazine/2022/09/16/the-91822-issue,278833,55,text/html
https://www.nytimes.com/by/jenna-russell,534854,55,text/html
https://www.nytimes.com/issue/magazine/2022/12/23/the-122522-issue,255372,51,text/html
https://www.nytimes.com/by/orlando-mayorquin,366744,54,text/html
https://www.nytimes.com/issue/magazine/2021/03/26/the-32821-issue,293545,57,text/html
https://www.nytimes.com/2023/06/14/business/what-to-know-about-the-feds-meeting-today.html,804389,59,text/html
https://www.nytimes.com/issue/magazine/2022/01/28/the-13022-issue,292035,57,text/html
https://www.nytimes.com/issue/magazine/2021/02/19/the-22121-issue,306231,59,text/html
https://www.nytimes.com/issue/magazine/2017/07/28/magazine-index,347613,63,text/html
https://www.nytimes.com/issue/magazine/2020/03/05/the-3820-issue,267057,53,text/html
https://www.nytimes.com/issue/magazine/2019/03/22/the-032419-issue,306565,59,text/html
https://www.nytimes.com/issue/magazine/2017/08/25/the-82717-issue,309750,61,text/html
https://www.nytimes.com/issue/magazine/2022/09/30/the-10222-issue,280113,55,text/html
https://www.nytimes.com/issue/magazine/2022/06/24/the-62622-issue,294242,57,text/html
https://www.nytimes.com/issue/magazine/2022/01/14/the-11622-issue,291679,57,text/html
https://www.nytimes.com/issue/magazine/2019/07/01/the-63019-issue,296617,57,text/html
https://www.nytimes.com/issue/magazine/2020/12/11/the-121320-issue,266723,53,text/html
https://www.nytimes.com/issue/magazine/2021/09/17/91921,281065,55,text/html
https://www.nytimes.com/issue/magazine/2019/11/09/the-111019-issue,293072,57,text/html
https://www.nytimes.com/issue/magazine/2017/06/23/magazine-index-20170625,331005,61,text/html
https://www.nytimes.com/issue/magazine/2018/06/14/61718-issue,320343,61,text/html
https://www.nytimes.com/interactive/2017/09/21/magazine/voyages-issue-photographs-family-vacations-around-world.html,209703,118,text/html
https://www.nytimes.com/issue/magazine/2021/07/30/8121-issue,279103,55,text/html
